#Network | Station | Latitude | Longitude | Elevation | SiteName | StartTime | EndTime 
KZ|KUR21|50.622601|78.530403|199.8|Kurchatov-Cross, Reference point, Kazakstan|1995-01-15T00:00:00.0000|
KZ|KURK|50.7154|78.6202|184.0|Kurchatov, Kazakhstan|1995-03-26T00:00:00.0000|
KZ|MAK|46.807499|81.977402|600.0|Makanchi, Kazakstan|1994-07-26T10:10:43.0000|
KZ|MAKZ|46.807999|81.976997|600.0|Makanchi, Kazakstan|1996-09-14T00:00:00.0000|
KZ|MKAR|46.793701|82.290398|609.4|Makanchi array,MK31, Kazakhstan|2000-08-28T00:00:00.0000|
KZ|OTUK|48.244301|72.337502|750.0|ORTAU, Kazakstan|2010-02-09T00:00:00.0000|
KZ|PDGK|43.3276|79.4849|1290.0|Podgonoye, Kazakstan|2010-02-09T00:00:00.0000|
KZ|SAU1|49.86477|77.59048|499.0|Eastern Kazakhstan experiment,Sary-Uzen1|2021-07-15T00:00:00.0000|
KZ|SAU2|50.03642|77.54464|509.0|Eastern Kazakhstan experiment,Sary-Uzen2|2021-07-15T00:00:00.0000|
KZ|TLG|43.2489|77.2241|1243.0|Talgar, Kazakstan|1994-07-27T08:21:18.0000|
KZ|VOS|52.723202|70.979698|300.0|Vostochnoye, Kazakstan|1994-07-24T08:11:16.0000|
KZ|ZRN|52.951|69.004303|380.0|Zerenda, Kazakstan|1994-07-22T11:20:20.0000|
KZ|ZRNK|52.951|69.004303|380.0|Zerenda, Kazakstan|1999-08-01T00:00:00.0000|
LD|ACCN|43.3843|-73.6678|340.0|Adirondack Community College, Queensbury, NY|1999-11-10T00:00:00.0000|
LD|ASNY|44.39812|-73.8103|330.0|Au Sable, New York|2016-06-17T00:00:00.0000|
LD|BRNJ|40.682695|-74.565742|50.0|Basking Ridge, New Jersey|1999-11-08T00:00:00.0000|
LD|BRNY|41.414036|-74.011889|248.0|Black Rock Forest, Cornwall, NY|2006-06-16T00:00:00.0000|
LD|CCNY|42.92732|-78.8551|194.0|Canisius College, Buffalo, NY|2013-12-05T00:00:00.0000|
LD|CFNY|44.16515|-75.05135|461.0|Clifton-Fine, NY|2015-10-08T00:00:00.0000|
LD|CPNY|40.7911|-73.9602|27.0|Central Park, New York City|2002-02-21T00:00:00.0000|
LD|FOR|40.8603|-73.8852|0.0|Fordham University, The Bronx, NYC|2002-04-18T00:00:00.0000|
LD|FRNY|44.835|-73.5883|242.0|Flat Rock, Altona, NY|2003-11-13T00:00:00.0000|
LD|GCMD|39.5624|-79.3382|794.8|Garrett College, McHenry, MD|2018-06-26T00:00:00.0000|
LD|GEDE|39.811298|-75.635803|105.0|Greenville, DE, USA|2016-02-01T00:00:00.0000|
LD|HCNY|42.6968|-74.3984|273.0|Howe Caverns, Cobleskill, NY|2006-03-01T00:00:00.0000|
LD|KSCT|41.72612|-73.48425|114.0|Kent School, Kent, CT|2011-11-16T00:00:00.0000|
LD|KSPA|41.557038|-75.768181|298.0|Keystone College, La Plume, PA|2009-07-09T00:00:00.0000|
LD|LUPA|40.5987|-75.3718|255.0|Lehigh University, PA|2001-01-01T00:00:00.0000|
LD|MCVT|43.95367|-72.99175|439.0|Middlebury College, Vermont|2011-08-04T00:00:00.0000|
LD|MMNY|42.731683|-77.906535|241.0|Mount Morris Dam, NY|2008-08-06T00:00:00.0000|
LD|NCB|43.973468|-74.22307|575.0|Newcomb, New York|1992-01-01T00:00:00.0000|
LD|NPNY|41.75459|-74.143539|216.0|Mohonk Preserve, New Paltz, NY|2007-09-07T00:00:00.0000|
LD|ODNJ|41.0829|-74.6056|187.0|Ogdensburg, New Jersey|2007-06-23T00:00:00.0000|
LD|PAL|41.0056|-73.9079|66.0|Palisades, New York|1980-01-01T00:00:00.0000|
LD|PANJ|40.3769|-74.7029|100.0|Princeton, NJ|2008-02-16T00:00:00.0000|
LD|PTNY|44.5578|-74.9508|275.0|Frank Revetta Observatory, Potsdam NY|2015-07-16T00:00:00.0000|
LD|UCCT|41.794323|-72.225545|200.0|University of Connecticut, Storrs, CT|2005-03-04T00:00:00.0000|
LD|UNH|43.09265|-70.86503|5.0|University of New Hampshire, Durham, NH, USA|2013-11-26T00:00:00.0000|
LD|WADE|38.67942|-75.249611|11.4|Warrington Farm, Harbeson, DE|2018-06-27T00:00:00.0000|
LD|WCNY|43.981|-75.6549|245.0|West Carthage, New York|2007-06-27T00:00:00.0000|
LD|WUPA|39.932417|-75.605983|86.0|West Chester University, Pennsylvania|2014-07-01T00:00:00.0000|
LD|WVNY|42.4062|-78.6042|490.0|West Valley, New York|2010-08-05T00:00:00.0000|
LI|LTH|46.4617|-119.417679|157.0|Hanford, WA, USA|2000-11-22T00:00:00.0000|
LI|LTL|30.537399|-90.765999|21.0|Livingston, LA, USA|2000-12-18T00:00:00.0000|
LX|GGNV|38.718498|-9.1505|77.0|Lisboa, Geofisico, Portugal|2007-09-01T00:00:00.0000|
LX|MESJ|37.839539|-8.21994|250.0|Messejana, Aljustrel, Portugal|2005-06-01T00:00:00.0000|
LX|MORF|37.304321|-8.652672|560.0|Marmelete, Algarve, Portugal|2005-06-01T00:00:00.0000|
MC|AIRS|16.740801|-62.213902|122.0|AIRS Studio, Montserrat|2008-01-01T00:00:00.0000|
MC|GERD|16.7948|-62.194302|163.0|Geralds Yard, Montserrat|2008-01-01T00:00:00.0000|
MC|OLV1|16.750401|-62.227901|77.0|Olveston, Montserrat|2008-01-01T00:00:00.0000|
MC|OLV2|16.7504|-62.2279|77.0|Olveston, Montserrat|2008-01-01T00:00:00.0000|
MC|TRNT|16.7642|-62.1633|10.0|Trants Estate, Montserrat|2008-01-01T00:00:00.0000|
MI|ANA2|16.3412|145.7115|317.0|ANA2, Northern Marianas Islands|2000-01-01T00:00:00.0000|
MI|ANNE|16.358|145.7162|0.0|ANNE, Northern Marianas Islands|2000-01-01T00:00:00.0000|
MI|ANSV|16.3417|145.6734|390.0|ANSW, Northern Marianas Islands|2000-01-01T00:00:00.0000|
MI|ANSW|16.3417|145.6734|390.0|ANSW, Northern Marianas Islands|2000-01-01T00:00:00.0000|
MI|DPS|15.24082|145.78909|144.0|HUB|2011-03-20T00:00:00.0000|
MI|FLX|15.23388|145.79172|71.0|HUB|2011-03-20T00:00:00.0000|
MI|PGBF|18.12379|145.7644|21.0|PGBF, Northern Marianas Islands|2013-04-25T00:00:00.0000|
MI|PGNE|18.15277|145.7865|256.0|PGNE, Northern Marianas Islands|2013-06-01T00:00:00.0000|
MI|PGNK|18.07248|145.72644|517.0|PGNK, Northern Marianas Islands|2013-06-01T00:00:00.0000|
MI|PGNW|18.16172|145.7746|94.0|PGNW, Northern Marianas Islands|2013-04-25T00:00:00.0000|
MI|PGR2|18.11516|145.77548|119.0|PGR2, Northern Marianas Islands|2013-06-01T00:00:00.0000|
MI|PGSE|18.12045|145.79561|100.0|PGSE, Northern Marianas Islands|2013-06-01T00:00:00.0000|
MI|PGWW|18.137759|145.77791|232.0|PGWW, Northern Marianas Islands|2013-06-01T00:00:00.0000|
MI|SARN|16.7002|145.7795|451.0|SARN, Northern Marianas Islands|2000-01-01T00:00:00.0000|
MM|SIM|20.1332|92.885201|15.0|Sittwe, Rakhine, Myanmar|2017-08-21T00:00:00.0000|
MN|AQU|42.354|13.405|710.0|L'Aquila, Italy|1988-08-01T00:00:00.0000|
MN|ARPR|39.09289|38.33557|1537.0|Arapgir, Turkey|2014-01-23T00:00:00.0000|
MN|BLY|44.7488|17.1839|256.0|Banja Luka, Bosnia and Herzegovina|2009-05-21T08:00:00.0000|
MN|BNI|45.052|6.678|1395.0|Bardonecchia, Italy|1988-04-30T00:00:00.0000|
MN|BZS|45.6188|21.6401|260.0|Buzias, Romania|2005-11-23T00:00:00.0000|
MN|CEL|38.2603|15.8939|702.0|Celeste, Italy|2003-10-29T00:00:00.0000|
MN|CLTB|37.578|13.216|949.0|Caltabellotta, Italy|2000-09-07T00:00:00.0000|
MN|CUC|39.9938|15.8155|637.0|Castrocucco, Italy|2003-07-16T00:00:01.0000|
MN|DIVS|44.0981|19.9917|1000.0|Divcibare, Serbia|2005-07-14T00:00:00.0000|
MN|DPC|50.3502|16.3222|748.0|Dobruska/Polom, Czech Republic|1993-01-01T00:00:00.0000|
MN|IDI|35.288|24.89|750.0|Anogia, Greece|1994-10-02T00:00:00.0000|
MN|ISP|37.8433|30.5093|1100.0|Isparta, Turkey|1996-10-24T00:00:00.0000|
MN|KEK|39.7127|19.79623|227.0|Kerkira Island, Greece|2000-03-02T00:00:00.0000|
MN|PDG|42.4297|19.2608|40.0|Podgorica, Montenegro|2008-07-18T00:00:00.0000|
MN|RTC|33.9881|-6.8569|50.0|Rabat, Morocco|2002-07-22T12:00:00.0000|
MN|THL|39.56468|22.0144|86.0|Klokotos, Thessalia, Greece|2006-11-28T12:00:00.0000|
MN|TIP|39.1794|16.7583|789.0|Timpagrande, Italy|2003-09-10T00:00:00.0000|
MN|TIR|41.3472|19.8631|247.0|Tirana, Albania|1994-07-13T00:00:00.0000|
MN|TRI|45.709|13.764|161.0|Trieste, Italy|1996-05-15T00:00:00.0000|
MN|TUE|46.47223|9.34732|1924.0|Stuetta, Italy|2001-11-14T00:00:00.0000|
MN|VLC|44.1594|10.3864|555.0|Villacollemandina, Italy|2001-01-01T00:00:00.0000|2099-05-03T14:09:00.0000
MN|VSL|39.496|9.378|370.0|Villasalto, Italy|1989-07-19T00:00:00.0000|
MN|VTS|42.618|23.235|1490.0|Vitosha, Bulgary|1996-05-10T00:00:00.0000|
MN|WDD|35.8373|14.5242|44.0|Wied Dalam, Malta|1995-07-06T00:00:00.0000|
MS|BTDF|1.3617|103.775|57.0|Bukit Timah Dairy Farm|1996-01-01T00:00:00.0000|
MS|UBIN|1.4179|103.953796|26.0|Ubin|2009-03-25T00:00:00.0000|
MU|P49A|39.534199|-84.7164|272.0|Miami Univ. Ecology Research Center, OH, USA|2018-09-28T00:00:00.0000|
MX|CCIG|16.281799|-92.136803|1625.0|COMITAN|2007-10-25T00:00:00.0000|
MX|HPIG|26.936794|-105.664017|1786.0|HIDALGO DEL PARRAL|2006-12-20T00:00:00.0000|
MX|HSIG|29.019754|-110.94928|250.0|HERMOSILLO|2007-06-18T00:00:00.0000|
MX|MBIG|32.407185|-115.198143|2.0|MEXICALI|2014-10-15T00:00:00.0000|
MX|MOIG|19.646708|-101.227303|2000.0|Morelia, Mich, MX|2000-01-01T00:00:00.0000|
MX|SJQ|20.69875|-100.451584|2028.0|Juriquilla, Queretaro, Mexico|2003-08-28T06:18:00.0000|
MX|SPIG|31.045971|-115.466026|2769.0|SAN PEDRO MARTIR|2010-10-28T00:00:00.0000|
MX|SRIG|27.319826|-112.241058|61.0|SANTA ROSALIA|2008-02-28T00:00:00.0000|
MX|TJIG|32.433762|-116.676247|365.0|TIJUANA|2014-10-09T00:00:00.0000|
MX|TLIG|17.562653|-98.566498|1136.0|TLAPA|2009-10-13T00:00:00.0000|
MX|ZAIG|22.769176|-102.567123|2408.0|ZACATECAS|2014-10-03T00:00:00.0000|
MY|IPM|4.4795|101.025497|247.0|Ipoh|2005-02-17T00:00:00.0000|
MY|KKM|6.0443|116.214699|830.0|Kota Kinabalu|2005-02-17T00:00:00.0000|
MY|KOM|1.7922|103.846703|49.0|Kota Tinggi|2005-02-17T00:00:00.0000|
MY|KSM|1.4733|110.308296|66.0|Kuching|2005-02-17T00:00:00.0000|
MY|KUM|5.2902|100.6492|74.0|Kulim|2005-02-17T00:00:00.0000|
MY|LDM|5.1777|118.498001|177.0|Lahad Datu|2005-02-17T00:00:00.0000|
MY|SBM|2.4529|112.213997|237.0|Sibu|2005-02-17T00:00:00.0000|
MZ|CNG|-26.173|32.111832|100.0|Changalane, Mozambique|2022-07-01T00:00:00.0000|
MZ|MAPH|-22.250169|35.090832|41.0|Mapinhame, Mozambique|2022-07-01T00:00:00.0000|
MZ|MOCU|-16.868499|36.833328|243.0|Mocuba, Mozambique|2022-07-01T00:00:00.0000|
NA|SABA|17.620501|-63.242599|216.0|Netherlands Antilles Seismic Network|2006-10-30T00:00:00.0000|
NA|SEUS|17.4928|-62.9814|46.0|St Eustatius, Netherlands Antilles Seismic Network|2006-10-29T00:00:00.0000|
NA|SMRT|18.049999|-63.0746|260.0|St Maarten, Netherlands Antilles Seismic Network|2006-10-27T00:00:00.0000|
NE|DUNH|43.137001|-70.934799|53.0|Durham, NH, USA|2011-05-02T00:00:00.0000|
NE|ORNO|44.904499|-68.662201|40.0|Orno, ME, USA|2009-03-06T00:00:00.0000|
NJ|AWK|6.243|7.112|50.0|Permanent station, SE2- Awka, Nigeria|2009-04-01T00:00:00.0000|
NJ|IFE|7.55|4.547|289.0|Permanent station-Ife, SW Nigeria|2009-04-06T20:02:10.0000|
NJ|KAD|10.435|7.6414|668.0|Permanent station, Kaduna, NW Nigeria|2009-01-01T00:00:00.0000|
NJ|NSU|6.867|7.417|430.0|Permanent station, Nsukka, SE Nigeria|2009-03-22T00:00:00.0000|
NK|KKN|27.8|85.279|2042.0|Kakani, Nepal|2016-05-22T00:00:00.0000|
NL|HGN|50.764|5.9317|135.0|HEIMANSGROEVE, NETHERLANDS|1993-01-01T00:00:00.0000|
NM|CGM3|37.29775|-89.6582|148.0|Cape Girardeau, MO|2011-07-01T00:00:00.0000|
NM|FFIL|38.381345|-88.389648|128.1|Fairfield, IL|2014-01-04T00:00:00.0000|
NM|SLM|38.6361|-90.2364|186.0|St. Louis, MO|2009-11-26T00:00:00.0000|
NO|AKN|62.178299|6.9974|508.0||2009-11-01T00:00:00.0000|
NO|JETT|69.555702|20.4095|631.0||2014-11-05T00:00:00.0000|
NO|SPB2|78.174217|16.384609|200.0||1992-11-06T00:00:00.0000|
NR|NE201|-24.515341|23.932789|980.0|Sekoma|2013-10-20T00:00:00.0000|
NR|NE202|-24.11351|21.782303|1153.0|Lokgwabe|2014-01-11T00:00:00.0000|
NR|NE203|-22.993059|20.195551|1313.0|Kole|2014-01-15T00:00:00.0000|
NR|NE204|-18.53956|21.338223|1060.0|Xaudum|2015-03-18T00:00:00.0000|
NR|NE205|-18.62088|23.500484|961.0|Selinda|2015-08-15T00:00:00.0000|
NR|NE206|-17.800171|25.161894|1006.0|Kasane|2015-08-27T00:00:00.0000|
NR|NE207|-19.52956|21.174|1094.0|Qangwa|2015-11-23T00:00:00.0000|
NR|NE208|-21.9464|25.446911|1083.0|Khwee|2014-02-13T00:00:00.0000|
NR|NE209|-21.403549|23.771767|1005.0|CKGR|2015-03-14T00:00:00.0000|
NR|NE210|-21.36191|21.215712|1198.0|Groot Laagt|2015-03-12T00:00:00.0000|
NR|NE211|-22.853821|22.206787|1153.0|Kacgae|2013-11-24T00:00:00.0000|
NR|NE212|-23.38039|24.660793|1038.0|Kaudwane|2014-02-15T00:00:00.0000|
NR|NE213|-25.475531|22.857294|1030.0|Phepheng|2013-11-23T00:00:00.0000|
NR|NE214|-19.389299|22.162458|985.0|Gumare|2015-11-22T00:00:00.0000|
NR|NE215|-18.78417|25.196014|1035.0|Bottlepan|2015-11-19T00:00:00.0000|
NR|NE216|-20.195681|24.537193|956.0|Phuduhudu|2014-02-09T00:00:00.0000|
NR|NE217|-21.09967|27.33424|1047.0|Borolong|2015-08-24T00:00:00.0000|
NR|NE218|-20.562851|26.21785|941.0|Sowa|2014-02-10T00:00:00.0000|
NR|NE219|-22.56967|27.446815|911.0|Moremi|2015-08-23T00:00:00.0000|
NR|NE220|-23.363029|25.859613|1020.0|Lephepe|2013-02-22T00:00:00.0000|
NR|NE221|-25.81185|24.800846|1158.0|Mmakgori|2013-11-15T00:00:00.0000|
NR|NE70|32.420952|-115.26078|-23.0|Mexicali, Mexico|2002-04-01T00:00:00.0000|
NR|NE71|31.68973|-115.905258|1155.0|Agua Blanca, Mexico|2002-04-01T00:00:00.0000|
NR|NE72|30.848431|-116.058571|17.0|Camalu, Mexico|2002-04-01T00:00:00.0000|
NR|NE73|30.0651|-115.348473|489.0|Turquesa, Mexico|2002-04-01T00:00:00.0000|
NR|NE74|28.007509|-114.013802|21.0|Guerrero Negro, Mexico|2002-04-01T00:00:00.0000|
NR|NE75|27.293341|-112.856491|137.0|San Ignacio, Mexico|2002-04-01T00:00:00.0000|
NR|NE76|26.888941|-111.999046|35.0|Mulege, Mexico|2002-04-01T00:00:00.0000|
NR|NE77|26.015779|-111.361328|40.0|Loreto, Mexico|2002-04-01T00:00:00.0000|
NR|NE78|24.398199|-111.10643|82.0|Las Pocitas, Mexico|2002-04-01T00:00:00.0000|
NR|NE79|23.11937|-109.756111|225.0|San Jose del Cabo, Mexico|2002-04-01T00:00:00.0000|
NR|NE80|30.5|-112.319931|225.0|Caborca, Mexico|2002-04-01T00:00:00.0000|
NR|NE81|28.918341|-109.636261|295.0|Novillo, Mexico|2002-04-01T00:00:00.0000|
NR|NE82|26.915661|-109.230843|183.0|Navajoa, Mexico|2002-04-01T00:00:00.0000|
NR|NE83|24.730881|-107.739326|28.0|Navolato, Mexico|2002-04-01T00:00:00.0000|
NR|NE84|24.91354|-111.545158|20.0|El Toro, Mexico|2002-04-01T00:00:00.0000|
NR|NE85|24.129629|-110.436798|-12.0|La Paz, Mexico|2002-04-01T00:00:00.0000|
NU|ACON|11.968|-85.174004|862.0|Acoyapa, Nicaragua|2008-01-01T00:00:00.0000|
NU|BLUN|11.993559|-83.772143|17.0|Bluefields, RACCS, Nicaragua|2008-01-01T00:00:00.0000|
NU|CNGN|12.5|-86.698502|515.0|Volcan Cerro Negro, Nicaragua|2008-01-01T00:00:00.0000|
NU|CRIN|12.696586|-87.020889|879.0|volcan San Cristobal, Nicaragua|2008-01-01T00:00:00.0000|
NU|CSGN|12.9763|-87.558701|476.0|COSIGUINA|2010-06-18T00:00:00.0000|
NU|ESPN|12.195|-84.300308|45.0|Las Esperanzas, Nicaragua|2008-01-01T00:00:00.0000|
NU|HERN|12.609302|-86.831004|743.0|Volcan Telica, Leon, Nicaragua|2011-01-01T00:00:00.0000|
NU|MATN|12.9298|-85.925499|869.0|Matagalpa City, Nicaragua|2010-10-31T00:00:00.0000|
NU|MGAN|12.148942|-86.248299|65.0|INETER, Managua, Nicaragua|2008-01-01T00:00:00.0000|
NU|NANN|11.939032|-86.121277|327.0|Nandasmo, Nicaragua|2014-02-09T00:00:00.0000|
OE|ARSA|47.2505|15.5232|577.0|Arzberg, Steiermark, Austria|1997-06-16T00:00:00.0000|
OE|DAVA|47.286701|9.8803|1602.0|Damuels, Vorarlberg, Austria|1999-06-25T00:00:00.0000|
OE|KBA|47.0784|13.3447|1721.0|Koelnbreinsperre, Kaernten, Austria|1997-11-24T00:00:00.0000|
OH|M53A|41.439301|-80.675003|334.0|WI Miller and Sons, Farmdale, OH, USA|2015-10-16T14:00:00.0000|
OH|O53A|40.249298|-81.212898|320.0|New Philadelphia, OH, USA|2012-12-13T00:00:00.0000|
OH|P51A|39.4818|-83.060097|211.0|Williamsport, OH, USA|2018-09-28T00:00:00.0000|
OK|X37A|34.5892|-95.3713|207.0|Clayton, Oklahoma, USA|2012-02-24T00:00:00.0000|
ON|ALF01|-20.616865|-40.725212|22.0|"OBSN: [ALF01] Guarapari, ES"|2011-08-13T00:00:00.0000|
ON|DUB01|-22.080967|-42.374184|623.0|OBSN: [DUB01] Duas Barras, RJ|2011-08-16T00:00:00.0000|
ON|JAC01|-24.81142|-48.102352|297.0|OBSN: [JAC01] Jacupiranga, SP|2011-10-26T00:00:00.0000|
ON|MAJ01|-27.397245|-49.011795|344.0|OBSN: [MAJ01] Major Gercino, SC|2011-11-28T00:00:00.0000|
ON|PET01|-24.290108|-47.275345|150.0|OBSN: [PET01] Pedro de Toledo, SP|2011-04-04T00:00:00.0000|
ON|RIB01|-19.314217|-40.394363|216.0|OBSN: [RIB01] Rio Bananal, ES|2011-04-04T00:00:00.0000|
ON|RSIS0|-22.896782|-43.224617|0.0|OBSN: [RSIS0] Rio de Janeiro, RJ|2012-06-25T15:49:00.0000|
ON|RSIS1|-22.896782|-43.224617|0.0|"OBSN: [RSIS1] Rio de Janeiro, RJ"|2012-06-25T15:49:00.0000|
ON|SLP01|-23.324301|-45.155899|1117.0|OBSN: [SLP01] Sao Luis do Paraitinga, SP|2011-05-06T00:00:00.0000|
ON|TER01|-28.531839|-49.12907|315.0|OBSN: [TER01] Treze de Maio, SC|2012-07-02T00:00:00.0000|
ON|TIJ01|-25.908848|-49.024242|1049.0|OBSN: [TIJ01] Tijucas do Sul, PR|2011-12-01T00:00:00.0000|
ON|VAS01|-22.280081|-43.442623|402.0|OBSN: [VAS01] Vassouras, RJ|2011-09-14T00:00:00.0000|
OO|AXBA1|45.820222|-129.736393|-2610.0|RSN Axial Base 1|2014-08-08T16:39:00.0000|
OO|AXCC1|45.954683|-130.008979|-1527.0|RSN Axial Central Caldera 1|2014-07-25T21:05:00.0000|
OO|AXEC2|45.939671|-129.973776|-1519.0|RSN Axial East Caldera 2|2014-07-23T22:50:02.0000|
OO|CZMID|44.479722|-125.1525|-1238.0|CZMID|2026-08-22T00:00:00.0000|
OO|CZOFF|44.364722|-124.963056|-617.0|CZOFF|2026-08-22T00:00:00.0000|
OO|CZOSH|44.69|-124.456944|-112.0|CZOSH|2026-08-22T00:00:00.0000|
OO|CZSHF|44.63731|-124.30576|-80.0|CZSHF|2026-08-22T00:00:00.0000|
OO|HYS14|44.569218|-125.148115|-773.0|RSN Hydrate Summit 1-4|2014-09-07T10:22:00.0000|
OO|HYSB1|44.509772|-125.405299|-2909.0|RSN Hydrate Slope Base|2014-09-13T00:00:01.0000|
OV|BATAN|10.0978|-83.376099|54.0|BATAN, Limon|2007-12-01T00:00:00.0000|
OV|CCOL|8.4075|-82.973396|89.0|Caracol de Corredores, Puntarenas|2014-10-09T00:00:00.0000|
OV|CDITO|8.5732|-82.872704|118.0|COLORADITO, Corredores|2008-01-01T00:00:00.0000|
OV|CDM|9.5537|-83.763702|3494.0|CERRO DE LA MUERTE, San Jose|2010-08-09T00:00:00.0000|
OV|COVE|10.7195|-84.401901|115.0|COOPE VEGA, San Carlos, Alajuela|2010-06-03T00:00:00.0000|
OV|CPMI|10.2821|-84.3815|1718.4|Complejo Platanar/Porvenir, La Milagrosa: San Vice|2010-08-09T00:00:00.0000|
OV|CTCR|8.8906|-82.764|1518.0|Coton, Coto Brus|2016-03-04T00:00:00.0000|
OV|DUNO|10.0791|-85.493698|174.0|DULCE NOMBRE, Nicoya, Guanacaste|2010-06-17T00:00:00.0000|
OV|HDC3|10.0021|-84.111397|1175.0|HEREDIA, Heredia|2006-11-01T00:00:00.0000|
OV|HZTE|10.7137|-85.595398|194.0|HORIZONTES, Guanacaste|2008-01-01T00:00:00.0000|
OV|JACO|9.6624|-84.6595|85.0|JACO, Garabito, Puntarenas|2011-02-18T00:00:00.0000|
OV|OCHAL|9.0976|-83.645599|137.0|Ojochal|2016-02-01T00:00:00.0000|
OV|OCM|9.8941|-83.962303|1607.0|Ochomogo, Cartago|2014-08-04T00:00:00.0000|
OV|ORTG|10.3623|-85.459|760.0|Ortega, Santa Cruz, Guanacaste|2014-08-04T00:00:00.0000|
OV|PEZE|9.3826|-83.677498|807.0|PEREZ ZELEDON, Campus UNA, Perez Zeledon, San Jose|2010-06-03T00:00:00.0000|
OV|PJIM|8.501|-83.3082|59.0|Puerto Jimenez, Puntarenas|2016-04-19T00:00:00.0000|
OV|PNPB|8.6844|-83.228401|110.0|Parque Nacional Piedras Blnacas , Golfito , Puntae|2012-09-01T00:00:00.0000|
OV|POTG|9.0525|-83.118896|674.0|Potrero Grande  , Buenos Aires , Puntarenas|2014-10-08T00:00:00.0000|
OV|RIFO|10.3172|-83.922798|139.0|RIO FRIO, Sarapiqui, Heredia|2010-04-15T00:00:00.0000|
OV|RIOS|8.7005|-83.514297|81.0|RINCON, Osa|2008-01-01T00:00:00.0000|
OV|SRBA|9.2321|-83.3601|974.0|San Rafael , Buenos Aires , Puntarenas|2014-10-07T00:00:00.0000|
OV|VMAR|10.8125|-85.120499|580.0|Armenia, Volcan Miravalles|2014-08-27T00:00:00.0000|
PB|B082A|33.598183|-116.596008|1374.8|pathfi082bcs2006, Anza, CA, USA|2013-03-02T00:00:00.0000|
PB|B086A|33.557499|-116.530998|1392.0|santar086bcs2006, Anza, CA, USA|2013-02-13T00:00:00.0000|
PI|EP00|34.074|-106.919|1430.0|EP00|2009-06-05T22:50:00.0000|
PI|NP02|34.074001|-106.918999|1430.0|Socorro,NM USA|2006-01-16T00:00:00.0000|
PI|SP00|34.074001|-106.918999|1430.0|Socorro,NM USA|2006-03-27T00:00:00.0000|
PI|SP08|34.0735|-106.9188|1430.0|PASSCAL_SOUTH_PIER_08|2025-01-29T00:00:00.0000|
PI|SP09|34.0735|-106.9188|1430.0|PASSCAL_SOUTH_PIER_09|2025-01-29T00:00:00.0000|
PI|WP00|34.074|-106.919|1430.0|WEST_00|2009-06-05T22:50:47.0000|
PL|BEL|51.837002|20.792|180.0|PLSN Station Belsk, Poland|2010-05-12T00:00:00.0000|
PL|GKP|53.269699|17.2367|115.0|GORKA KLASZTORNA, POLAND|2004-03-30T00:00:00.0000|
PL|KSP|50.8428|16.2931|353.0|KSIAZ, POLAND|1998-09-14T00:00:00.0000|
PL|KWP|49.631401|22.7075|448.0|PLSN/GEOFON Station Kalwaria Paclawska, Poland|1999-06-22T00:00:00.0000|
PL|NIE|49.4189|20.313101|649.0|PLSN Station Niedzica, Poland|2010-05-13T00:00:00.0000|
PL|OJC|50.219501|19.798401|391.0||2003-12-17T00:00:00.0000|
PL|SUW|54.012501|23.180799|152.0|PLSN/GEOFON Station Suwalki, Poland|2010-06-01T00:00:00.0000|
PM|PESTR|38.867168|-7.590169|410.0|Estremoz, Portugal|2006-01-01T00:00:00.0000|
PM|PFVI|37.132832|-8.826829|189.0|Vila do Bispo, Portugal|2007-01-01T00:00:00.0000|
PM|PMOZ|32.823002|-17.19717|1027.0||2008-10-03T00:00:00.0000|
PM|PVAQ|37.403671|-7.717329|200.0|Vaqueiros, Portugal|2006-12-23T00:00:00.0000|
PM|ROSA|38.720829|-28.247|310.0||2008-03-06T00:00:00.0000|
PN|CHSA|61.608002|-149.212006|0.1|-|1999-01-10T00:00:00.0000|
PN|GCSA|64.746101|-156.879196|0.0|Galena City Schools, Galena, AK, USA|1999-01-10T00:00:00.0000|
PN|NHSA|59.8111|-151.612701|0.0|Nikolaevsk School, Nikolaevsk, AK, USA|1999-01-10T00:00:00.0000|
PN|PNNAF|38.333|-85.931|22.9|PPNAF|1999-01-01T00:00:00.0000|
PN|PPABQ|35.084999|-106.650002|1620.0|Albuquerque Academy, Albuquerque, NM, USA|1999-01-10T00:00:00.0000|
PN|PPBLN|39.198002|-86.547997|235.0|Bloomington High School North, Bloomington, IN, USA|1999-01-10T00:00:00.0000|
PN|PPBLO|39.172001|-86.522003|246.0|Indiana University, Bloomington, IN, USA|1999-01-10T00:00:00.0000|
PN|PPBNL|38.882999|-86.450996|203.0|Bedford-North Lawrence High School, Bedford, IN, USA|1999-01-10T00:00:00.0000|
PN|PPBRO|42.5028|-71.586098|122.0|The Bromfield School, Harvard, MA, USA|1999-01-10T00:00:00.0000|
PN|PPCAR|39.98|-86.119003|256.0|Carmel High School, Carmel, IN, USA|1999-01-10T00:00:00.0000|
PN|PPCDH|40.293999|-76.811996|159.0|Central Dauphin High School, Harrisburg, PA, USA|1999-01-10T00:00:00.0000|
PN|PPCEN|45.504002|-122.914001|45.0|-|1999-01-10T00:00:00.0000|
PN|PPCHS|32.459|-84.943001|101.0|Carver High School, Columbus, GA, USA|1999-01-10T00:00:00.0000|
PN|PPCIB|32.700001|-114.627998|61.0|Cibola High School, Yuma, AZ, USA|1999-01-10T00:00:00.0000|
